"species_id","hectad_id","week_no","nrec"
"37",226,34,1
"37",226,35,1
"37",226,36,1
"37",226,38,1
"37",226,39,2
"37",226,40,2
"37",226,41,1
"4",226,26,1
"4",226,27,2
"4",226,28,3
"4",226,29,3
"4",226,30,2
"4",226,31,2
"4",226,32,4
"4",226,33,4
"4",226,34,3
"4",226,35,1
"4",226,36,2
"4",226,37,3
"4",226,38,3
"4",226,39,2
"4",226,40,1
"40",226,21,1
"40",226,22,2
"40",226,23,2
"40",226,24,1
"40",226,26,1
"40",226,27,1
"40",226,28,1
"40",226,31,1
"40",226,32,1
"40",226,33,1
"40",226,34,1
"40",226,35,1
"40",226,36,1
"45",226,19,1
"45",226,20,2
"45",226,21,3
"45",226,22,3
"45",226,23,4
"45",226,24,3
"45",226,25,2
"45",226,26,2
"45",226,27,2
"45",226,28,2
"5",226,26,2
"5",226,27,3
"5",226,28,5
"5",226,29,4
"5",226,30,6
"5",226,31,5
"5",226,32,5
"5",226,33,3
"5",226,34,2
"5",226,35,1
"5",226,36,4
"5",226,37,6
"5",226,38,8
"5",226,39,4
"5",226,40,2
"7",226,28,3
"7",226,29,6
"7",226,30,7
"7",226,31,4
"7",226,32,1
"7",226,35,2
"7",226,36,2
"7",226,37,2
"8",226,29,2
"8",226,30,5
"8",226,31,6
"8",226,32,8
"8",226,33,5
"8",226,34,5
"8",226,35,3
"8",226,36,4
"8",226,37,4
"8",226,38,6
"8",226,39,6
"8",226,40,5
"8",226,41,1
"15",227,20,1
"15",227,21,1
"15",227,22,1
"15",227,26,1
"15",227,27,1
"15",227,28,1
"15",227,30,2
"15",227,31,3
"15",227,32,3
"15",227,33,1
"18",227,26,1
"18",227,27,1
"18",227,28,1
"20",227,20,1
"20",227,21,1
"20",227,22,2
"20",227,23,1
"20",227,24,3
"20",227,25,2
"20",227,26,3
"20",227,27,2
"20",227,28,2
"20",227,29,1
"20",227,31,4
"20",227,32,5
"20",227,33,5
"20",227,34,1
"20",227,39,1
"20",227,40,1
"20",227,41,1
"21",227,25,1
"21",227,26,1
"21",227,27,1
"21",227,30,1
"21",227,31,2
"21",227,32,2
"21",227,33,2
"21",227,34,1
"21",227,35,1
"26",227,26,1
"26",227,27,1
"26",227,28,1
"26",227,29,1
"26",227,30,3
"26",227,31,4
"26",227,32,3
"26",227,33,1
"26",227,35,1
"26",227,36,1
"26",227,37,1
"28",227,26,1
"28",227,27,1
"28",227,28,1
"28",227,31,1
"28",227,32,1
"28",227,33,1
"32",227,29,1
"32",227,30,2
"32",227,31,3
"32",227,32,2
"32",227,33,2
"32",227,34,1
"32",227,35,1
"36",227,41,1
"36",227,42,1
"36",227,43,1
"37",227,26,1
"37",227,27,1
"37",227,28,1
"37",227,30,1
"37",227,31,2
"37",227,32,2
"37",227,33,1
"4",227,20,1
"4",227,21,1
"4",227,22,1
"4",227,25,1
"4",227,26,2
"4",227,27,2
"4",227,28,1
"4",227,30,3
"4",227,31,5
"4",227,32,5
"4",227,33,5
"4",227,34,3
"4",227,35,4
"4",227,36,1
"4",227,37,1
"40",227,15,1
"40",227,16,1
"40",227,17,1
"40",227,22,2
"40",227,23,2
"40",227,24,2
"40",227,26,1
"40",227,27,1
"40",227,28,1
"40",227,31,1
"40",227,32,1
"40",227,33,1
"45",227,26,1
"45",227,27,1
"45",227,28,1
"45",227,31,2
"45",227,32,2
"45",227,33,2
"5",227,25,1
"5",227,26,2
"5",227,27,2
"5",227,28,1
"5",227,29,2
"5",227,30,5
"5",227,31,8
"5",227,32,6
"5",227,33,4
"5",227,34,1
"5",227,35,2
"5",227,36,1
"5",227,37,1
"7",227,31,1
"7",227,32,1
"7",227,33,2
"7",227,34,1
"7",227,35,1
"8",227,31,2
"8",227,32,2
"8",227,33,2
"8",227,35,1
"8",227,36,1
"8",227,37,1
"15",228,39,1
"15",228,40,1
"15",228,41,1
"18",228,28,1
"18",228,29,1
"18",228,30,1
"18",228,31,1
"18",228,32,1
"18",228,33,1
"20",228,23,1
"20",228,24,1
"20",228,25,1
"20",228,32,2
"20",228,33,2
"20",228,34,2
"20",228,35,1
"20",228,36,1
"20",228,37,1
"25",228,30,3
"25",228,31,7
"25",228,32,7
"25",228,33,4
"25",228,35,1
"25",228,36,1
"25",228,37,1
"26",228,22,1
"26",228,23,2
"26",228,24,2
"26",228,25,1
"26",228,27,1
"26",228,28,1
"26",228,29,1
"26",228,30,1
"26",228,31,1
"26",228,32,1
"28",228,22,1
"28",228,23,3
"28",228,24,3
"28",228,25,2
"28",228,26,3
"28",228,27,4
"28",228,28,4
"28",228,29,1
"28",228,30,1
"28",228,31,3
"28",228,32,5
"28",228,33,5
"28",228,34,3
"28",228,35,2
"28",228,36,1
"28",228,37,1
"4",228,31,1
"4",228,32,1
"4",228,33,1
"40",228,30,1
"40",228,31,1
"40",228,32,1
"40",228,39,1
"40",228,40,1
"40",228,41,1
"45",228,24,1
"45",228,25,1
"45",228,26,1
"5",228,35,1
"5",228,36,1
"5",228,37,1
"15",229,32,1
"15",229,33,2
"15",229,34,2
"15",229,35,1
"18",229,22,1
"18",229,23,1
"18",229,24,1
"18",229,29,1
"18",229,30,1
"18",229,31,1
"18",229,32,1
"18",229,33,1
"18",229,34,2
"18",229,35,1
"18",229,36,1
"20",229,30,1
"20",229,31,1
"20",229,32,1
"20",229,33,1
"20",229,34,2
"20",229,35,2
"20",229,36,1
"26",229,24,1
"26",229,25,1
"26",229,26,4
"26",229,27,3
"26",229,28,3
"26",229,29,2
"26",229,30,2
"26",229,31,2
"32",229,24,1
"32",229,25,1
"32",229,26,1
"32",229,29,1
"32",229,30,1
"32",229,31,1
"36",229,30,1
"36",229,31,1
"36",229,32,1
"37",229,30,1
"37",229,31,1
"37",229,32,1
"4",229,26,1
"4",229,27,1
"4",229,28,1
"40",229,26,1
"40",229,27,1
"40",229,28,1
"5",229,26,1
"5",229,27,1
"5",229,28,1
"5",229,29,1
"5",229,30,1
"5",229,31,1
"5",229,41,1
"5",229,42,1
"5",229,43,1
"15",230,17,1
"15",230,18,1
"15",230,19,2
"15",230,20,1
"15",230,21,1
"15",230,22,1
"15",230,23,3
"15",230,24,4
"15",230,25,3
"15",230,26,1
"15",230,27,2
"15",230,28,2
"15",230,29,2
"15",230,34,1
"15",230,35,1
"15",230,36,1
"18",230,22,1
"18",230,23,2
"18",230,24,3
"18",230,25,2
"18",230,26,2
"18",230,27,1
"18",230,28,2
"18",230,29,1
"18",230,30,1
"18",230,31,1
"18",230,32,1
"18",230,33,1
"20",230,24,1
"20",230,25,1
"20",230,26,1
"20",230,27,1
"20",230,28,1
"20",230,29,2
"20",230,30,2
"20",230,31,3
"20",230,32,2
"20",230,33,1
"20",230,34,1
"20",230,35,1
"20",230,36,1
"26",230,33,3
"26",230,34,3
"26",230,35,3
"26",230,38,1
"26",230,39,1
"26",230,40,1
"26",230,41,1
"26",230,42,1
"26",230,43,1
"28",230,19,2
"28",230,20,2
"28",230,21,2
"28",230,24,2
"28",230,25,2
"28",230,26,2
"28",230,27,2
"28",230,28,2
"28",230,29,2
"3",230,27,1
"3",230,28,1
"3",230,29,1
"36",230,24,1
"36",230,25,1
"36",230,26,1
"36",230,34,1
"36",230,35,1
"36",230,36,1
"4",230,27,1
"4",230,28,1
"4",230,29,1
"4",230,33,4
"4",230,34,4
"4",230,35,4
"4",230,41,1
"4",230,42,1
"4",230,43,1
"40",230,22,1
"40",230,23,3
"40",230,24,3
"40",230,25,2
"40",230,26,1
"40",230,27,3
"40",230,28,4
"40",230,29,3
"40",230,30,1
"40",230,31,1
"40",230,32,1
"40",230,33,3
"40",230,34,2
"40",230,35,2
"40",230,38,2
"40",230,39,3
"40",230,40,4
"40",230,41,2
"40",230,42,1
"5",230,26,1
"5",230,27,1
"5",230,28,1
"5",230,29,2
"5",230,30,2
"5",230,31,3
"5",230,32,3
"5",230,33,3
"5",230,34,4
"5",230,35,2
"5",230,36,2
"7",230,21,1
"7",230,22,1
"7",230,23,1
"7",230,29,2
"7",230,30,2
"7",230,31,2
"7",230,32,2
"7",230,33,2
"7",230,34,4
"7",230,35,2
"7",230,36,2
"8",230,33,1
"8",230,34,2
"8",230,35,2
"8",230,36,1
"8",230,37,1
"8",230,38,1
"8",230,39,1
"15",231,22,2
"15",231,23,4
"15",231,24,7
"15",231,25,6
"15",231,26,5
"15",231,27,4
"15",231,28,3
"15",231,29,3
"15",231,30,1
"15",231,31,1
"15",231,32,1
"15",231,33,1
"15",231,34,1
"15",231,36,2
"15",231,37,5
"15",231,38,5
"15",231,39,3
"18",231,22,1
"18",231,23,1
"18",231,24,1
"18",231,26,2
"18",231,27,2
"18",231,28,2
"18",231,29,1
"18",231,30,2
"18",231,31,2
"18",231,32,2
"18",231,33,3
"18",231,34,3
"18",231,35,2
"20",231,25,1
"20",231,26,1
"20",231,27,2
"20",231,28,1
"20",231,29,1
"20",231,30,1
"20",231,31,1
"20",231,32,1
"20",231,36,11
"20",231,37,11
"20",231,38,11
"26",231,29,1
"26",231,30,2
"26",231,31,2
"26",231,32,1
"26",231,33,2
"26",231,34,2
"26",231,35,2
"28",231,31,1
"28",231,32,1
"28",231,33,1
"28",231,37,2
"28",231,38,2
"28",231,39,2
"36",231,26,1
"36",231,27,1
"36",231,28,1
"36",231,35,2
"36",231,36,3
"36",231,37,5
"36",231,38,3
"36",231,39,2
"37",231,28,1
"37",231,29,2
"37",231,30,3
"37",231,31,2
"37",231,32,1
"37",231,35,1
"37",231,36,1
"37",231,37,1
"4",231,26,2
"4",231,27,2
"4",231,28,3
"4",231,29,3
"4",231,30,7
"4",231,31,7
"4",231,32,5
"4",231,33,3
"4",231,34,2
"4",231,35,4
"4",231,36,2
"4",231,37,4
"4",231,38,2
"4",231,39,2
"40",231,18,2
"40",231,19,3
"40",231,20,3
"40",231,21,1
"40",231,22,1
"40",231,23,1
"40",231,24,1
"40",231,26,5
"40",231,27,6
"40",231,28,7
"40",231,29,4
"40",231,30,6
"40",231,31,5
"40",231,32,3
"40",231,33,2
"40",231,34,2
"40",231,35,3
"40",231,36,4
"40",231,37,6
"40",231,38,5
"40",231,39,2
"40",231,40,2
"40",231,41,2
"40",231,42,2
"42",231,30,1
"42",231,31,1
"42",231,32,1
"42",231,39,2
"42",231,40,2
"42",231,41,2
"5",231,28,1
"5",231,29,3
"5",231,30,4
"5",231,31,3
"5",231,32,1
"5",231,35,1
"5",231,36,2
"5",231,37,5
"5",231,38,4
"5",231,39,3
"8",231,36,9
"8",231,37,15
"8",231,38,15
"8",231,39,6
"15",232,19,5
"15",232,20,8
"15",232,21,8
"15",232,22,3
"15",232,26,3
"15",232,27,3
"15",232,28,4
"15",232,29,1
"15",232,30,1
"15",232,33,2
"15",232,34,3
"15",232,35,5
"15",232,36,4
"15",232,37,4
"15",232,38,2
"15",232,39,1
"15",232,43,2
"15",232,44,2
"15",232,45,2
"18",232,20,9
"18",232,21,9
"18",232,22,9
"18",232,27,2
"18",232,28,2
"18",232,29,2
"18",232,33,1
"18",232,34,1
"18",232,35,1
"20",232,31,7
"20",232,32,7
"20",232,33,7
"20",232,36,9
"20",232,37,9
"20",232,38,9
"28",232,19,1
"28",232,20,1
"28",232,21,1
"28",232,36,2
"28",232,37,2
"28",232,38,2
"3",232,33,2
"3",232,34,3
"3",232,35,3
"3",232,36,5
"3",232,37,4
"3",232,38,4
"36",232,19,2
"36",232,20,3
"36",232,21,3
"36",232,22,1
"36",232,34,1
"36",232,35,1
"36",232,36,3
"36",232,37,2
"36",232,38,2
"37",232,20,2
"37",232,21,2
"37",232,22,2
"4",232,19,1
"4",232,20,1
"4",232,21,1
"4",232,27,1
"4",232,28,1
"4",232,29,2
"4",232,30,1
"4",232,31,2
"4",232,32,1
"4",232,33,1
"4",232,35,2
"4",232,36,4
"4",232,37,4
"4",232,38,2
"40",232,19,2
"40",232,20,9
"40",232,21,9
"40",232,22,7
"40",232,26,1
"40",232,27,1
"40",232,28,1
"40",232,32,2
"40",232,33,2
"40",232,34,2
"40",232,35,2
"40",232,36,2
"40",232,37,2
"42",232,20,1
"42",232,21,1
"42",232,22,1
"42",232,27,1
"42",232,28,1
"42",232,29,1
"5",232,27,2
"5",232,28,2
"5",232,29,2
"5",232,32,1
"5",232,33,3
"5",232,34,3
"5",232,35,6
"5",232,36,6
"5",232,37,6
"5",232,38,2
"8",232,33,1
"8",232,34,1
"8",232,35,1
"8",232,36,11
"8",232,37,11
"8",232,38,11
"13",233,32,1
"13",233,33,1
"13",233,34,1
"15",233,35,1
"15",233,36,1
"15",233,37,2
"15",233,38,1
"15",233,39,1
"18",233,30,1
"18",233,31,2
"18",233,32,3
"18",233,33,2
"18",233,34,1
"18",233,35,2
"18",233,36,2
"18",233,37,2
"18",233,44,1
"18",233,45,1
"18",233,46,1
"20",233,31,1
"20",233,32,2
"20",233,33,3
"20",233,34,2
"20",233,35,1
"20",233,37,1
"20",233,38,1
"20",233,39,1
"26",233,28,1
"26",233,29,1
"26",233,30,1
"3",233,30,1
"3",233,31,1
"3",233,32,1
"3",233,36,1
"3",233,37,1
"3",233,38,1
"4",233,28,1
"4",233,29,1
"4",233,30,1
"5",233,28,2
"5",233,29,2
"5",233,30,2
"5",233,31,1
"5",233,32,1
"5",233,33,1
"5",233,37,1
"5",233,38,1
"5",233,39,1
"18",234,24,2
"18",234,25,3
"18",234,26,3
"18",234,27,1
"18",234,33,1
"18",234,34,1
"18",234,35,1
"20",234,33,1
"20",234,34,1
"20",234,35,1
"3",234,25,1
"3",234,26,1
"3",234,27,1
"4",234,31,1
"4",234,32,1
"4",234,33,1
"40",234,19,1
"40",234,20,1
"40",234,21,1
"40",234,23,1
"40",234,24,1
"40",234,25,1
"5",234,30,1
"5",234,31,1
"5",234,32,1
"18",235,29,1
"18",235,30,1
"18",235,31,1
"18",235,34,2
"18",235,35,2
"18",235,36,2
"20",235,23,1
"20",235,24,1
"20",235,25,1
"20",235,26,3
"20",235,27,3
"20",235,28,3
"20",235,31,3
"20",235,32,3
"20",235,33,4
"20",235,34,2
"20",235,35,3
"20",235,36,2
"20",235,37,1
"3",235,26,1
"3",235,27,1
"3",235,28,1
"3",235,31,1
"3",235,32,1
"3",235,33,1
"36",235,20,1
"36",235,21,2
"36",235,22,2
"36",235,23,1
"36",235,33,1
"36",235,34,1
"36",235,35,1
"36",235,37,1
"36",235,38,1
"36",235,39,1
"37",235,32,2
"37",235,33,3
"37",235,34,3
"37",235,35,1
"4",235,33,1
"4",235,34,1
"4",235,35,1
"40",235,33,1
"40",235,34,1
"40",235,35,1
"5",235,31,1
"5",235,32,1
"5",235,33,1
"8",235,29,1
"8",235,30,1
"8",235,31,1
"8",235,40,1
"8",235,41,1
"8",235,42,1
"15",236,38,1
"15",236,39,1
"15",236,40,1
"18",236,32,1
"18",236,33,1
"18",236,34,1
"18",236,39,1
"18",236,40,1
"18",236,41,1
"20",236,21,1
"20",236,22,1
"20",236,23,1
"20",236,24,1
"20",236,25,1
"20",236,26,1
"20",236,32,1
"20",236,33,1
"20",236,34,1
"20",236,35,1
"20",236,36,1
"20",236,37,1
"20",236,39,1
"20",236,40,1
"20",236,41,1
"26",236,31,1
"26",236,32,1
"26",236,33,1
"28",236,27,1
"28",236,28,1
"28",236,29,1
"3",236,23,1
"3",236,24,1
"3",236,25,1
"3",236,28,1
"3",236,29,2
"3",236,30,2
"3",236,31,1
"3",236,32,1
"3",236,33,1
"3",236,34,2
"3",236,35,2
"3",236,36,2
"3",236,37,1
"36",236,34,2
"36",236,35,2
"36",236,36,2
"4",236,26,1
"4",236,27,1
"4",236,28,1
"4",236,30,1
"4",236,31,2
"4",236,32,3
"4",236,33,2
"4",236,34,1
"4",236,37,1
"4",236,38,1
"4",236,39,1
"5",236,30,1
"5",236,31,1
"5",236,32,2
"5",236,33,1
"5",236,34,1
"7",236,32,1
"7",236,33,1
"7",236,34,6
"7",236,35,5
"7",236,36,5
"8",236,31,1
"8",236,32,2
"8",236,33,2
"8",236,34,3
"8",236,35,3
"8",236,36,3
"8",236,37,1
"15",237,22,1
"15",237,23,1
"15",237,24,1
"15",237,29,1
"15",237,30,1
"15",237,31,1
"15",237,34,1
"15",237,35,1
"15",237,36,1
"15",237,38,1
"15",237,39,1
"15",237,40,1
"17",237,41,1
"17",237,42,1
"17",237,43,1
"18",237,34,1
"18",237,35,1
"18",237,36,1
"20",237,26,1
"20",237,27,1
"20",237,28,1
"20",237,29,1
"20",237,30,2
"20",237,31,3
"20",237,32,2
"20",237,33,1
"20",237,35,4
"20",237,36,4
"20",237,37,4
"20",237,38,1
"20",237,39,1
"20",237,40,1
"26",237,31,1
"26",237,32,1
"26",237,33,1
"26",237,35,1
"26",237,36,1
"26",237,37,1
"3",237,30,2
"3",237,31,2
"3",237,32,2
"3",237,34,1
"3",237,35,4
"3",237,36,4
"3",237,37,3
"36",237,33,2
"36",237,34,2
"36",237,35,2
"36",237,36,1
"36",237,37,1
"36",237,38,1
"4",237,24,1
"4",237,25,1
"4",237,26,1
"4",237,29,2
"4",237,30,2
"4",237,31,3
"4",237,32,1
"4",237,33,1
"4",237,34,1
"4",237,35,4
"4",237,36,4
"4",237,37,3
"4",237,38,2
"4",237,39,2
"4",237,40,2
"40",237,4,1
"40",237,5,1
"40",237,6,1
"40",237,26,1
"40",237,27,1
"40",237,28,1
"5",237,31,1
"5",237,32,1
"5",237,33,1
"5",237,35,1
"5",237,36,1
"5",237,37,1
"5",237,38,1
"5",237,39,1
"5",237,40,1
"7",237,34,1
"7",237,35,1
"7",237,36,1
"8",237,31,2
"8",237,32,2
"8",237,33,3
"8",237,34,2
"8",237,35,6
"8",237,36,5
"8",237,37,6
"8",237,38,4
"8",237,39,4
"8",237,40,2
"18",238,31,1
"18",238,32,1
"18",238,33,1
"20",238,24,1
"20",238,25,2
"20",238,26,2
"20",238,27,1
"20",238,28,1
"20",238,29,3
"20",238,30,4
"20",238,31,4
"20",238,32,2
"20",238,33,1
"20",238,37,1
"20",238,38,1
"20",238,39,1
"26",238,24,1
"26",238,25,1
"26",238,26,1
"26",238,37,1
"26",238,38,1
"26",238,39,1
"3",238,24,1
"3",238,25,1
"3",238,26,2
"3",238,27,1
"3",238,28,1
"3",238,33,1
"3",238,34,1
"3",238,35,1
"3",238,39,1
"3",238,40,1
"3",238,41,1
"36",238,26,1
"36",238,27,1
"36",238,28,1
"36",238,32,1
"36",238,33,2
"36",238,34,2
"36",238,35,1
"37",238,26,1
"37",238,27,1
"37",238,28,1
"37",238,32,1
"37",238,33,2
"37",238,34,2
"37",238,35,1
"4",238,32,1
"4",238,33,1
"4",238,34,1
"4",238,39,1
"4",238,40,1
"4",238,41,1
"40",238,33,2
"40",238,34,2
"40",238,35,2
"5",238,25,1
"5",238,26,1
"5",238,27,1
"5",238,37,1
"5",238,38,1
"5",238,39,1
"8",238,35,1
"8",238,36,1
"8",238,37,3
"8",238,38,2
"8",238,39,2
"18",239,31,1
"18",239,32,1
"18",239,33,2
"18",239,34,2
"18",239,35,2
"18",239,36,1
"20",239,30,2
"20",239,31,2
"20",239,32,4
"20",239,33,2
"20",239,34,2
"20",239,39,2
"20",239,40,2
"20",239,41,2
"21",239,24,1
"21",239,25,1
"21",239,26,1
"21",239,28,1
"21",239,29,1
"21",239,30,2
"21",239,31,1
"21",239,32,1
"21",239,39,1
"21",239,40,1
"21",239,41,1
"26",239,21,2
"26",239,22,3
"26",239,23,3
"26",239,24,3
"26",239,25,2
"26",239,26,4
"26",239,27,3
"26",239,28,3
"26",239,29,1
"26",239,32,2
"26",239,33,3
"26",239,34,3
"26",239,35,1
"3",239,32,2
"3",239,33,2
"3",239,34,2
"3",239,36,1
"3",239,37,1
"3",239,38,1
"36",239,12,2
"36",239,13,2
"36",239,14,2
"36",239,18,1
"36",239,19,1
"36",239,20,2
"36",239,21,1
"36",239,22,1
"36",239,26,1
"36",239,27,1
"36",239,28,1
"36",239,33,1
"36",239,34,2
"36",239,35,3
"36",239,36,2
"36",239,37,1
"37",239,13,1
"37",239,14,1
"37",239,15,1
"37",239,24,1
"37",239,25,1
"37",239,26,1
"4",239,22,2
"4",239,23,2
"4",239,24,2
"4",239,27,3
"4",239,28,5
"4",239,29,5
"4",239,30,4
"4",239,31,3
"4",239,32,5
"4",239,33,4
"4",239,34,4
"4",239,35,2
"4",239,36,1
"4",239,37,1
"4",239,38,1
"4",239,39,2
"4",239,40,2
"4",239,41,2
"4",239,42,1
"40",239,28,1
"40",239,29,1
"40",239,30,1
"40",239,44,1
"40",239,45,1
"40",239,46,1
"5",239,19,1
"5",239,20,1
"5",239,21,1
"5",239,32,1
"5",239,33,1
"5",239,34,1
"8",239,30,1
"8",239,31,1
"8",239,32,4
"8",239,33,5
"8",239,34,5
"8",239,35,2
"8",239,36,1
"8",239,37,1
"8",239,38,1
"20",240,31,3
"20",240,32,3
"20",240,33,3
"21",240,36,1
"21",240,37,1
"21",240,38,1
"26",240,20,1
"26",240,21,1
"26",240,22,3
"26",240,23,2
"26",240,24,4
"26",240,25,4
"26",240,26,6
"26",240,27,14
"26",240,28,17
"26",240,29,17
"26",240,30,8
"26",240,31,4
"26",240,32,2
"26",240,33,2
"26",240,34,1
"26",240,35,6
"26",240,36,9
"26",240,37,10
"26",240,38,8
"26",240,39,4
"26",240,40,3
"36",240,18,1
"36",240,19,1
"36",240,20,1
"36",240,27,1
"36",240,28,2
"36",240,29,2
"36",240,30,1
"4",240,27,1
"4",240,28,3
"4",240,29,6
"4",240,30,5
"4",240,31,4
"4",240,32,3
"4",240,33,4
"4",240,34,3
"4",240,35,2
"4",240,36,2
"4",240,37,2
"4",240,38,2
"4",240,39,1
"4",240,40,1
"40",240,4,1
"40",240,5,1
"40",240,6,1
"40",240,11,1
"40",240,12,1
"40",240,13,1
"40",240,22,1
"40",240,23,2
"40",240,24,3
"40",240,25,2
"40",240,26,4
"40",240,27,3
"40",240,28,4
"40",240,29,1
"40",240,30,1
"40",240,33,1
"40",240,34,1
"40",240,35,1
"40",240,36,1
"40",240,37,2
"40",240,38,2
"40",240,39,2
"40",240,40,1
"40",240,41,4
"40",240,42,3
"40",240,43,3
"40",240,44,1
"40",240,45,1
"40",240,46,1
"42",240,27,1
"42",240,28,1
"42",240,29,1
"15",241,30,1
"15",241,31,1
"15",241,32,1
"15",241,35,1
"15",241,36,1
"15",241,37,1
"20",241,29,1
"20",241,30,1
"20",241,31,1
"26",241,26,1
"26",241,27,1
"26",241,28,1
"26",241,33,1
"26",241,34,1
"26",241,35,1
"4",241,30,1
"4",241,31,1
"4",241,32,1
"40",241,24,1
"40",241,25,1
"40",241,26,1
"8",241,35,1
"8",241,36,1
"8",241,37,1
"17",242,45,1
"17",242,46,1
"17",242,47,1
"20",242,32,1
"20",242,33,1
"20",242,34,1
"26",242,25,2
"26",242,26,2
"26",242,27,2
"36",242,17,1
"36",242,18,1
"36",242,19,1
"36",242,22,1
"36",242,23,1
"36",242,24,1
"4",242,29,2
"4",242,30,2
"4",242,31,4
"4",242,32,2
"4",242,33,3
"4",242,34,1
"4",242,35,2
"4",242,36,1
"4",242,37,1
"40",242,18,2
"40",242,19,2
"40",242,20,2
"40",242,22,1
"40",242,23,1
"40",242,24,2
"40",242,25,1
"40",242,26,1
"40",242,28,1
"40",242,29,1
"40",242,30,1
"44",242,39,1
"44",242,40,1
"44",242,41,1
"5",242,29,1
"5",242,30,1
"5",242,31,1
"8",242,29,1
"8",242,30,1
"8",242,31,1
"18",243,22,1
"18",243,23,1
"18",243,24,1
"18",243,28,2
"18",243,29,2
"18",243,30,2
"18",243,32,1
"18",243,33,1
"18",243,34,1
"18",243,35,1
"18",243,36,1
"18",243,37,1
"18",243,42,1
"18",243,43,1
"18",243,44,1
"26",243,26,1
"26",243,27,1
"26",243,28,2
"26",243,29,1
"26",243,30,1
"26",243,31,1
"26",243,32,1
"26",243,33,1
"36",243,19,1
"36",243,20,1
"36",243,21,1
"36",243,34,1
"36",243,35,1
"36",243,36,1
"36",243,43,1
"36",243,44,1
"36",243,45,1
"37",243,28,1
"37",243,29,1
"37",243,30,1
"4",243,19,1
"4",243,20,1
"4",243,21,1
"4",243,25,1
"4",243,26,2
"4",243,27,2
"4",243,28,4
"4",243,29,3
"4",243,30,4
"4",243,31,3
"4",243,32,5
"4",243,33,4
"4",243,34,2
"4",243,36,1
"4",243,37,2
"4",243,38,2
"4",243,39,1
"40",243,28,1
"40",243,29,2
"40",243,30,2
"40",243,31,1
"5",243,28,3
"5",243,29,3
"5",243,30,3
"5",243,36,1
"5",243,37,1
"5",243,38,2
"5",243,39,1
"5",243,40,1
"26",244,23,1
"26",244,24,1
"26",244,25,1
"26",244,26,1
"26",244,27,2
"26",244,28,6
"26",244,29,5
"26",244,30,4
"26",244,31,1
"26",244,32,3
"26",244,33,3
"26",244,34,2
"4",244,28,8
"4",244,29,10
"4",244,30,10
"4",244,31,4
"4",244,32,4
"4",244,33,4
"4",244,34,2
"4",244,36,1
"4",244,37,1
"4",244,38,1
"40",244,22,1
"40",244,23,1
"40",244,24,1
"40",244,26,1
"40",244,27,1
"40",244,28,1
"5",244,28,2
"5",244,29,2
"5",244,30,2
"5",244,33,1
"5",244,34,1
"5",244,35,2
"5",244,36,2
"5",244,37,2
"5",244,38,1
"26",245,25,1
"26",245,26,1
"26",245,27,4
"26",245,28,3
"26",245,29,4
"26",245,30,1
"26",245,31,1
"26",245,32,1
"26",245,33,1
"26",245,34,1
"4",245,25,2
"4",245,26,3
"4",245,27,3
"4",245,28,2
"4",245,29,1
"4",245,30,2
"4",245,31,1
"4",245,32,1
"4",245,38,1
"4",245,39,1
"4",245,40,1
"40",245,34,1
"40",245,35,4
"40",245,36,4
"40",245,37,3
"4",246,31,1
"4",246,32,1
"4",246,33,1
"4",247,30,1
"4",247,31,2
"4",247,32,2
"4",247,33,1
"4",247,36,2
"4",247,37,2
"4",247,38,2
"40",247,38,1
"40",247,39,1
"40",247,40,2
"40",247,41,1
"40",247,42,1
"15",248,22,1
"15",248,23,2
"15",248,24,2
"15",248,25,1
"15",248,31,1
"15",248,32,1
"15",248,33,1
"18",248,25,1
"18",248,26,1
"18",248,27,1
"18",248,31,1
"18",248,32,1
"18",248,33,1
"18",248,34,1
"18",248,35,2
"18",248,36,2
"18",248,37,2
"18",248,38,1
"18",248,39,1
"26",248,27,1
"26",248,28,1
"26",248,29,1
"26",248,30,1
"26",248,31,1
"26",248,32,1
"28",248,17,1
"28",248,18,1
"28",248,19,1
"4",248,21,1
"4",248,22,1
"4",248,23,1
"4",248,29,1
"4",248,30,1
"4",248,31,1
"4",248,34,2
"4",248,35,3
"4",248,36,5
"4",248,37,3
"4",248,38,2
"40",248,18,2
"40",248,19,2
"40",248,20,3
"40",248,21,2
"40",248,22,3
"40",248,23,2
"40",248,24,1
"40",248,25,2
"40",248,26,3
"40",248,27,3
"40",248,28,1
"40",248,30,1
"40",248,31,1
"40",248,32,1
"43",248,36,2
"43",248,37,2
"43",248,38,2
"18",249,33,1
"18",249,34,1
"18",249,35,1
"18",249,36,1
"18",249,37,1
"18",249,38,1
"18",249,43,1
"18",249,44,1
"18",249,45,1
"21",249,28,1
